term,sessionPeriod,sessionTimes,meetingTimes,billNo,billName,billOrg,billProposer,billCosignatory,billStatus,pdfUrl,docUrl,selectTerm,
11,01,08,,202110027220000,「財政收支劃分法部分條文修正草案」，請審議案。,本院委員許宇甄等16人,許宇甄　　張嘉郡　　,高金素梅　　黃健豪　　林倩綺　　牛煦庭　　翁曉玲　　蘇清泉　　鄭天財Sra Kacaw　　張智倫　　游　顥　　傅崐萁　　黃建賓　　丁學忠　　吳宗憲　　林德福　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00073.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00073.doc,1101,
11,01,08,,202110027230000,「公務人員退休資遣撫卹法第三十七條及第六十七條條文修正草案」，請審議案。,本院委員許宇甄等20人,許宇甄　　游　顥　　羅廷瑋　　,陳永康　　楊瓊瓔　　鄭天財Sra Kacaw　　蘇清泉　　林沛祥　　黃建賓　　牛煦庭　　葉元之　　黃健豪　　丁學忠　　高金素梅　　林倩綺　　張智倫　　翁曉玲　　林德福　　廖先翔　　吳宗憲　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00074.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00074.doc,1101,
11,01,08,,202110027240000,「公立學校教職員退休資遣撫卹條例第三十七條及第六十七條條文修正草案」，請審議案。,本院委員許宇甄等21人,許宇甄　　游　顥　　羅廷瑋　　,蘇清泉　　楊瓊瓔　　鄭天財Sra Kacaw　　葉元之　　馬文君　　吳宗憲　　牛煦庭　　翁曉玲　　林德福　　林沛祥　　高金素梅　　黃健豪　　丁學忠　　廖先翔　　黃建賓　　張智倫　　林倩綺　　陳永康　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00075.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00075.doc,1101,
11,01,08,,202110027270000,「癌症防治法第十三條條文修正草案」，請審議案。,本院委員顏寬恒等21人,顏寬恒　　,楊瓊瓔　　高金素梅　　徐欣瑩　　翁曉玲　　邱鎮軍　　張智倫　　陳永康　　萬美玲　　馬文君　　羅智強　　洪孟楷　　林沛祥　　牛煦庭　　黃健豪　　傅崐萁　　賴士葆　　林德福　　游　顥　　廖先翔　　陳玉珍　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00076.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00076.doc,1101,
11,01,08,,202110027280000,「兒童及少年福利與權益保障法第三十三條之一條文修正草案」，請審議案。,本院委員顏寬恒等22人,顏寬恒　　,楊瓊瓔　　高金素梅　　徐欣瑩　　翁曉玲　　邱若華　　張智倫　　陳永康　　萬美玲　　馬文君　　羅智強　　徐巧芯　　林思銘　　林沛祥　　謝龍介　　牛煦庭　　黃健豪　　賴士葆　　傅崐萁　　游　顥　　涂權吉　　廖先翔 　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00077.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00077.doc,1101,
11,01,08,,202110027290000,「老年農民福利津貼暫行條例第四條條文修正草案」，請審議案。,本院委員馬文君等18人,馬文君　　顏寬恒　　蘇清泉　　,涂權吉　　陳雪生　　黃　仁　　柯志恩　　萬美玲　　廖偉翔　　鄭天財Sra Kacaw　　牛煦庭　　林德福　　葉元之　　黃建賓　　葛如鈞　　楊瓊瓔　　盧縣一　　林思銘　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00078.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00078.doc,1101,
11,01,08,,202110027380000,「國民年金法第五十四條之一條文修正草案」，請審議案。,本院委員馬文君等20人,馬文君　　顏寬恒　　蘇清泉　　,涂權吉　　鄭天財Sra Kacaw　　王鴻薇　　傅崐萁　　陳雪生　　黃　仁　　牛煦庭　　翁曉玲　　柯志恩　　林德福　　萬美玲　　葛如鈞　　黃建賓　　葉元之　　廖偉翔　　楊瓊瓔　　盧縣一　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00079.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00079.doc,1101,
11,01,08,,202110027390000,「就業服務法第四十六條條文修正草案」，請審議案。,本院委員馬文君等25人,馬文君　　吳宗憲　　游　顥　　黃建賓　　傅崐萁　　顏寬恒　　廖偉翔　　王鴻薇　　蘇清泉　　,涂權吉　　邱若華　　黃　仁　　林德福　　柯志恩　　萬美玲　　鄭天財Sra Kacaw　　陳雪生　　翁曉玲　　葉元之　　葛如鈞　　牛煦庭　　楊瓊瓔　　林思銘　　盧縣一　　賴士葆　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00080.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00080.doc,1101,
11,01,08,,202110027300000,「學生輔導法第十一條條文修正草案」，請審議案。,本院委員洪孟楷等22人,洪孟楷　　羅廷瑋　　顏寬恒　　,許宇甄　　蘇清泉　　徐欣瑩　　涂權吉　　羅智強　　萬美玲　　黃健豪　　李彥秀　　鄭天財Sra Kacaw　　呂玉玲　　廖偉翔　　林思銘　　王育敏　　吳宗憲　　牛煦庭　　柯志恩　　楊瓊瓔　　翁曉玲　　廖先翔　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00081.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00081.doc,1101,
11,01,08,,202110027310000,「中華民國刑法增訂第一百六十三條之一及第一百六十三條之二條文草案」，請審議案。,本院委員洪孟楷等22人,洪孟楷　　羅廷瑋　　游　顥　　顏寬恒　　吳宗憲　　,黃健豪　　邱鎮軍　　林倩綺　　林思銘　　楊瓊瓔　　林沛祥　　徐欣瑩　　賴士葆　　謝衣鳯　　葛如鈞　　廖偉翔　　羅智強　　牛煦庭　　柯志恩　　王育敏　　張智倫　　涂權吉　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00082.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00082.doc,1101,
11,01,08,,202110027560000,「財政收支劃分法部分條文修正草案」，請審議案。,本院委員洪孟楷等22人,洪孟楷　　蘇清泉　　黃健豪　　賴士葆　　,呂玉玲　　顏寬恒　　萬美玲　　羅廷瑋　　涂權吉　　鄭天財Sra Kacaw　　許宇甄　　廖偉翔　　羅智強　　王育敏　　王鴻薇　　吳宗憲　　徐欣瑩　　牛煦庭　　柯志恩　　楊瓊瓔　　翁曉玲　　張智倫　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00083.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00083.doc,1101,
11,01,08,,202110027320000,「法務部調查局組織法第三條及第十一條之一條文修正草案」，請審議案。,本院委員鍾佳濱等17人,鍾佳濱　　伍麗華Saidhai Tahovecahe　　,莊瑞雄　　陳俊宇　　林楚茵　　王美惠　　郭昱晴　　林月琴　　吳沛憶　　王正旭　　林岱樺　　羅美玲　　劉建國　　陳秀寳　　李坤城　　吳思瑤　　陳培瑜　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00084.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00084.doc,1101,
11,01,08,,202110027340000,「地方民意代表費用支給及村里長事務補助費補助條例第六條條文修正草案」，請審議案。,本院委員黃秀芳等19人,黃秀芳　　,林月琴　　王美惠　　賴惠員　　黃　捷　　吳秉叡　　許智傑　　王正旭　　林俊憲　　郭國文　　蔡易餘　　范　雲　　陳培瑜　　鍾佳濱　　李坤城　　陳俊宇　　羅美玲　　陳秀寳　　陳亭妃　　,審查完畢,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00085.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00085.doc,1101,
11,01,08,,202110027350000,「人工生殖法部分條文修正草案」，請審議案。,本院委員黃秀芳等18人,黃秀芳　　郭國文　　,范　雲　　林俊憲　　李坤城　　陳培瑜　　林月琴　　黃　捷　　鍾佳濱　　陳俊宇　　王美惠　　賴惠員　　羅美玲　　許智傑　　吳秉叡　　蔡易餘　　陳亭妃　　陳秀寳　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00086.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00086.doc,1101,
11,01,08,,202110027360000,「再生醫療法草案」，請審議案。,本院委員黃秀芳等18人,黃秀芳　　賴惠員　　,林月琴　　黃　捷　　王正旭　　王美惠　　吳秉叡　　陳俊宇　　林俊憲　　蔡易餘　　李坤城　　許智傑　　陳培瑜　　范　雲　　鍾佳濱　　羅美玲　　陳秀寳　　陳亭妃　　,審查完畢,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00087.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00087.doc,1101,
11,01,08,,202110027370000,「醫學工程師法草案」，請審議案。,本院委員黃秀芳等17人,黃秀芳　　,范　雲　　賴惠員　　林月琴　　蔡易餘　　羅美玲　　林俊憲　　黃　捷　　王美惠　　李坤城　　郭國文　　許智傑　　陳培瑜　　鍾佳濱　　陳俊宇　　陳秀寳　　陳亭妃　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00088.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00088.doc,1101,
11,01,08,,202110027500000,「再生醫療製劑條例草案」，請審議案。,本院委員黃秀芳等18人,黃秀芳　　,林月琴　　賴惠員　　黃　捷　　王正旭　　王美惠　　吳秉叡　　許智傑　　蔡易餘　　林俊憲　　鍾佳濱　　李坤城　　陳俊宇　　陳培瑜　　羅美玲　　范　雲　　陳秀寳　　陳亭妃　　,審查完畢,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00089.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00089.doc,1101,
11,01,08,,202110027400000,「住宅法第二十三條條文修正草案」，請審議案。,本院委員徐巧芯等20人,徐巧芯　　林沛祥　　牛煦庭　　,林思銘　　陳永康　　邱鎮軍　　高金素梅　　羅明才　　楊瓊瓔　　王育敏　　羅智強　　黃健豪　　賴士葆　　葉元之　　鄭天財Sra Kacaw　　游　顥　　謝龍介　　傅崐萁　　陳菁徽　　林德福 　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00090.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00090.doc,1101,
11,01,08,,202110027410000,「再生能源發展條例第三條條文修正草案」，請審議案。,本院委員徐巧芯等21人,徐巧芯　　賴士葆　　羅智強　　黃健豪　　,林思銘　　陳永康　　邱鎮軍　　牛煦庭　　高金素梅　　羅明才　　楊瓊瓔　　王育敏　　林沛祥　　葉元之　　鄭天財Sra Kacaw　　徐欣瑩　　謝衣鳯　　謝龍介　　傅崐萁　　陳菁徽　　林德福 　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00091.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00091.doc,1101,
11,01,08,,202110027420000,「都市計畫法第八十三條之一條文修正草案」，請審議案。,本院委員黃健豪等19人,黃健豪　　,廖先翔　　林國成　　邱若華　　許宇甄　　葛如鈞　　林沛祥　　魯明哲　　游　顥　　黃建賓　　林倩綺　　馬文君　　高金素梅　　徐巧芯　　楊瓊瓔　　翁曉玲　　盧縣一　　陳永康　　洪孟楷　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00092.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00092.doc,1101,
11,01,08,,202110027430000,「公務人員退休資遣撫卹法第六十七條條文修正草案」，請審議案。,本院委員黃健豪等18人,黃健豪　　林倩綺　　,廖先翔　　林國成　　張智倫　　邱若華　　林沛祥　　許宇甄　　游　顥　　魯明哲　　牛煦庭　　高金素梅　　葛如鈞　　盧縣一　　翁曉玲　　楊瓊瓔　　徐巧芯　　洪孟楷　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00093.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00093.doc,1101,
11,01,08,,202110027440000,「公立學校教職員退休資遣撫卹條例第六十七條條文修正草案」，請審議案。,本院委員黃健豪等20人,黃健豪　　林倩綺　　,廖先翔　　邱若華　　游　顥　　林國成　　林沛祥　　魯明哲　　張智倫　　牛煦庭　　葛如鈞　　許宇甄　　盧縣一　　翁曉玲　　楊瓊瓔　　徐巧芯　　高金素梅　　馬文君　　陳永康　　洪孟楷　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00094.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00094.doc,1101,
11,01,08,,202110027460000,「立法院職權行使法部分條文修正草案」，請審議案。,本院委員鄭天財Sra Kacaw等19人,鄭天財Sra Kacaw　　,李彥秀　　林沛祥　　黃健豪　　賴士葆　　林德福　　羅明才　　邱鎮軍　　謝衣鳯　　黃建賓　　魯明哲　　林國成　　吳宗憲　　呂玉玲　　鄭正鈐　　陳超明　　陳雪生　　王鴻薇　　顏寬恒　　,三讀,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/14/LCEWA01_110114_00280.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/14/LCEWA01_110114_00280.doc,1101,
11,01,08,,202110027470000,「遠洋漁業條例部分條文修正草案」，請審議案。,本院委員鄭天財Sra Kacaw等18人,鄭天財Sra Kacaw　　,楊瓊瓔　　羅智強　　盧縣一　　張嘉郡　　許宇甄　　高金素梅　　謝衣鳯　　丁學忠　　牛煦庭　　羅明才　　陳菁徽　　黃建賓　　柯志恩　　羅廷瑋　　徐欣瑩　　張智倫　　葛如鈞　　,委員會抽出逕付二讀(交付協商),https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00096.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00096.doc,1101,
11,01,08,,202110027480000,「森林法第二條及第十五條條文修正草案」，請審議案。,本院委員鄭天財Sra Kacaw等18人,鄭天財Sra Kacaw　　,黃建賓　　高金素梅　　許宇甄　　徐欣瑩　　羅廷瑋　　丁學忠　　張智倫　　牛煦庭　　蘇清泉　　陳菁徽　　葛如鈞　　王鴻薇　　翁曉玲　　盧縣一　　吳宗憲　　羅智強　　徐巧芯　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00097.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00097.doc,1101,
11,01,08,,202110027490000,「農會法部分條文修正草案」，請審議案。,本院委員鄭天財Sra Kacaw等18人,鄭天財Sra Kacaw　　,黃建賓　　徐欣瑩　　張智倫　　陳菁徽　　葛如鈞　　翁曉玲　　羅智強　　高金素梅　　羅廷瑋　　牛煦庭　　蘇清泉　　王鴻薇　　盧縣一　　徐巧芯　　許宇甄　　丁學忠　　吳宗憲　　,撤案,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00098.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00098.doc,1101,
11,01,08,,202110027510000,「行人交通安全設施條例草案」，請審議案。,本院委員王美惠等17人,王美惠　　莊瑞雄　　陳冠廷　　,陳培瑜　　范　雲　　沈伯洋　　吳思瑤　　郭昱晴　　李坤城　　吳沛憶　　林月琴　　王正旭　　陳　瑩　　鍾佳濱　　陳秀寳　　伍麗華Saidhai Tahovecahe　　賴瑞隆　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00099.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00099.doc,1101,
11,01,08,,202110027520000,「海洋保育法草案」，請審議案。,本院委員高金素梅等22人,高金素梅　　牛煦庭　　,顏寬恒　　林思銘　　楊瓊瓔　　張嘉郡　　翁曉玲　　張智倫　　柯志恩　　陳永康　　鄭天財Sra Kacaw　　羅智強　　盧縣一　　林國成　　洪孟楷　　邱鎮軍　　林沛祥　　謝龍介　　賴士葆　　傅崐萁　　涂權吉　　廖先翔　　,審查完畢,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00100.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00100.doc,1101,
11,01,08,,202110027530000,「民防法第二條條文修正草案」，請審議案。,本院委員羅廷瑋等16人,羅廷瑋　　,翁曉玲　　楊瓊瓔　　盧縣一　　高金素梅　　謝龍介　　洪孟楷　　邱若華　　傅崐萁　　羅智強　　陳菁徽　　羅明才　　林思銘　　蘇清泉　　林沛祥　　賴士葆　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/08/LCEWA01_110108_00101.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/08/LCEWA01_110108_00101.doc,1101,
